Key,English,Chinese,InSimpCn,IsDuplicate,IsNotCardKey,IsGameKey,CardDefault,SimpEn-English,SimpEn-Chinese,SimpCn-English,SimpCn-Chinese
Cod_W_SharpClawZombie_ClawInjured_NotStitching_SpoilageTime.OnFull.ActionName,,撕裂伤,,,,,Laceration,Laceration,Laceration,Laceration,撕裂伤
Cod_W_SharpClawZombie_ClawInjured_Progress.CardStatName,,已止血,,,,,Coagulation,Coagulation,Coagulation,Coagulation,已止血
Cod_W_SharpClawZombie_ClawInjured_Progress.OnFull.ActionName,,伤口不再流血,,,,,Wound is no longer bleeding,Wound is no longer bleeding,Wound is no longer bleeding,Wound is no longer bleeding,伤口不再流血
Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionDescription,,我的骨折好多了！,,,,,My wound is much better now!,My wound is much better now!,My wound is much better now!,My wound is much better now!,我的骨折好多了！
Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionLog.LogText,,我的撕裂伤好了。,,,,,My laceration healed.,My laceration healed.,My laceration healed.,My laceration healed.,我的撕裂伤好了。
Cod_W_SharpClawZombie_ClawInjured_SpoilageTime.OnFull.ActionName,,撕裂伤,,,,,Laceration,Laceration,Laceration,Laceration,撕裂伤
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardDescription,,一道正在流血的深撕裂伤口，好痛……,,,,,A deep bleeding cut. It hurts so much.,A deep bleeding cut. It hurts so much.,A deep bleeding cut. It hurts so much.,A deep bleeding cut. It hurts so much.,一道正在流血的深撕裂伤口，好痛……
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[0].ActionName,,用海水清理,,,,,Clean (seawater),Clean (seawater),Clean (seawater),Clean (seawater),用海水清理
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[1].ActionName,,用淡水清理,,,,,Clean (water),Clean (water),Clean (water),Clean (water),用淡水清理
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[2].ActionName,,用蜂蜜水清理,,,,,Clean (honeywater),Clean (honeywater),Clean (honeywater),Clean (honeywater),用蜂蜜水清理
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[3].ActionName,,用碱水清理,,,,,Clean (lye),Clean (lye),Clean (lye),Clean (lye),用碱水清理
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[4].ActionName,,用肥皂清理,,,,,Clean (soap),Clean (soap),Clean (soap),Clean (soap),用肥皂清理
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[5].ActionName,,应用,,,,,Apply,Apply,Apply,Apply,应用
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardInteractions[6].ActionName,,涂抹蜂蜜,,,,,Apply Honey,Apply Honey,Apply Honey,Apply Honey,涂抹蜂蜜
Cod_W_SharpClawZombie_ClawInjured_Stitching_CardName,,已缝合的利爪撕裂,N,,,,已缝合的利爪撕裂,Sutured claws ripped,已缝合的利爪撕裂,,
Cod_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].ActionName,,压迫,,,,,Pressure,Pressure,Pressure,Pressure,压迫
Cod_W_SharpClawZombie_ClawInjured_Stitching_CookingRecipes[0].CustomCookingText,,正在压迫伤口。,,,,,Applying pressure.,Applying pressure.,Applying pressure.,Applying pressure.,正在压迫伤口。
Cod_W_SharpClawZombie_ClawInjured_Stitching_InventorySlotsText,,在此放置敷料 / 止血带,,,,,PLACE DRESSING / TOURNIQUET HERE,PLACE DRESSING / TOURNIQUET HERE,PLACE DRESSING / TOURNIQUET HERE,PLACE DRESSING / TOURNIQUET HERE,在此放置敷料 / 止血带
Cod_W_SharpClawZombie_ClawInjured_Stitching_Progress.CardStatName,,已止血,,,,,Coagulation,Coagulation,Coagulation,Coagulation,已止血
Cod_W_SharpClawZombie_ClawInjured_Stitching_Progress.OnFull.ActionName,,伤口不再流血,,,,,Wound is no longer bleeding,Wound is no longer bleeding,Wound is no longer bleeding,Wound is no longer bleeding,伤口不再流血
Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionDescription,,我的骨折好多了！,,,,,My wound is much better now!,My wound is much better now!,My wound is much better now!,My wound is much better now!,我的骨折好多了！
Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionLog.LogText,,我的撕裂伤好了。,,,,,My laceration healed.,My laceration healed.,My laceration healed.,My laceration healed.,我的撕裂伤好了。
Cod_W_SharpClawZombie_ClawInjured_Stitching_SpoilageTime.OnFull.ActionName,,撕裂伤,,,,,Laceration,Laceration,Laceration,Laceration,撕裂伤
Cod_W_TaintedWounds_CardDescription,,绿色的液体覆盖在整个伤口表面,N,,,,绿色的液体覆盖在整个伤口表面,A green liquid covers the entire surface of the wound.,绿色的液体覆盖在整个伤口表面,,
Cod_W_TaintedWounds_CardInteractions[0].ActionName,,用海水清理,,,,,Clean (seawater),Clean (seawater),Clean (seawater),Clean (seawater),用海水清理
Cod_W_TaintedWounds_CardInteractions[1].ActionName,,用淡水清理,,,,,Clean (water),Clean (water),Clean (water),Clean (water),用淡水清理
Cod_W_TaintedWounds_CardInteractions[2].ActionName,,用蜂蜜水清理,,,,,Clean (honeywater),Clean (honeywater),Clean (honeywater),Clean (honeywater),用蜂蜜水清理
Cod_W_TaintedWounds_CardInteractions[3].ActionName,,用碱水清理,,,,,Clean (lye),Clean (lye),Clean (lye),Clean (lye),用碱水清理
Cod_W_TaintedWounds_CardInteractions[4].ActionName,,用肥皂清理,,,,,Clean (soap),Clean (soap),Clean (soap),Clean (soap),用肥皂清理
Cod_W_TaintedWounds_CardInteractions[5].ActionName,,应用,,,,,Apply,Apply,Apply,Apply,应用
Cod_W_TaintedWounds_CardInteractions[6].ActionName,,涂抹蜂蜜,,,,,Apply Honey,Apply Honey,Apply Honey,Apply Honey,涂抹蜂蜜
Cod_W_TaintedWounds_CardName,,污秽侵蚀,N,,,,污秽侵蚀,dirt encroachment,污秽侵蚀,,
Cod_W_TaintedWounds_CookingRecipes[0].ActionName,,敷料,,,,,Dressing,Dressing,Dressing,Dressing,敷料
Cod_W_TaintedWounds_CookingRecipes[0].CustomCookingText,,正在保护伤口,,,,,Protecting Wound,Protecting Wound,Protecting Wound,Protecting Wound,正在保护伤口
Cod_W_TaintedWounds_InventorySlotsText,,在此放置敷料 / 绷带,,,,,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,在此放置敷料 / 绷带
Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionDescription,,伤口恢复了,N,,,,伤口恢复了,The wound has recovered.,伤口恢复了,,
Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionLog.LogText,,我的擦伤好了。,,,,,My abrasion healed.,My abrasion healed.,My abrasion healed.,My abrasion healed.,我的擦伤好了。
Cod_W_TaintedWounds_SpoilageTime.OnFull.ActionName,,擦伤,,,,,Abrasion,Abrasion,Abrasion,Abrasion,擦伤
Cod_W_ZombieBites_CardDescription,,伤口周边开始发绿..,N,,,,伤口周边开始发绿..,The perimeter of the wound is starting to turn green...,伤口周边开始发绿..,,
Cod_W_ZombieBites_CardInteractions[0].ActionName,,用海水清理,,,,,Clean (seawater),Clean (seawater),Clean (seawater),Clean (seawater),用海水清理
Cod_W_ZombieBites_CardInteractions[1].ActionName,,用淡水清理,,,,,Clean (water),Clean (water),Clean (water),Clean (water),用淡水清理
Cod_W_ZombieBites_CardInteractions[2].ActionName,,用蜂蜜水清理,,,,,Clean (honeywater),Clean (honeywater),Clean (honeywater),Clean (honeywater),用蜂蜜水清理
Cod_W_ZombieBites_CardInteractions[3].ActionName,,用碱水清理,,,,,Clean (lye),Clean (lye),Clean (lye),Clean (lye),用碱水清理
Cod_W_ZombieBites_CardInteractions[4].ActionName,,用肥皂清理,,,,,Clean (soap),Clean (soap),Clean (soap),Clean (soap),用肥皂清理
Cod_W_ZombieBites_CardInteractions[5].ActionName,,应用,,,,,Apply,Apply,Apply,Apply,应用
Cod_W_ZombieBites_CardInteractions[6].ActionName,,涂抹蜂蜜,,,,,Apply Honey,Apply Honey,Apply Honey,Apply Honey,涂抹蜂蜜
Cod_W_ZombieBites_CardName,,僵尸咬伤,N,,,,僵尸咬伤,zombie bite,僵尸咬伤,,
Cod_W_ZombieBites_CookingRecipes[0].ActionName,,敷料,,,,,Dressing,Dressing,Dressing,Dressing,敷料
Cod_W_ZombieBites_CookingRecipes[0].CustomCookingText,,正在保护伤口,,,,,Protecting Wound,Protecting Wound,Protecting Wound,Protecting Wound,正在保护伤口
Cod_W_ZombieBites_InventorySlotsText,,在此放置敷料 / 绷带,,,,,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,在此放置敷料 / 绷带
Cod_W_ZombieBites_SpoilageTime.OnFull.ActionDescription,,伤口恢复了,N,,,,伤口恢复了,The wound has recovered.,伤口恢复了,,
Cod_W_ZombieBites_SpoilageTime.OnFull.ActionLog.LogText,,我的擦伤好了。,,,,,My abrasion healed.,My abrasion healed.,My abrasion healed.,My abrasion healed.,我的擦伤好了。
Cod_W_ZombieBites_SpoilageTime.OnFull.ActionName,,擦伤,,,,,Abrasion,Abrasion,Abrasion,Abrasion,擦伤
Cod_W_ZombieScratch_CardDescription,,伤口周边开始发绿..,N,,,,伤口周边开始发绿..,The perimeter of the wound is starting to turn green...,伤口周边开始发绿..,,
Cod_W_ZombieScratch_CardInteractions[0].ActionName,,用海水清理,,,,,Clean (seawater),Clean (seawater),Clean (seawater),Clean (seawater),用海水清理
Cod_W_ZombieScratch_CardInteractions[1].ActionName,,用淡水清理,,,,,Clean (water),Clean (water),Clean (water),Clean (water),用淡水清理
Cod_W_ZombieScratch_CardInteractions[2].ActionName,,用蜂蜜水清理,,,,,Clean (honeywater),Clean (honeywater),Clean (honeywater),Clean (honeywater),用蜂蜜水清理
Cod_W_ZombieScratch_CardInteractions[3].ActionName,,用碱水清理,,,,,Clean (lye),Clean (lye),Clean (lye),Clean (lye),用碱水清理
Cod_W_ZombieScratch_CardInteractions[4].ActionName,,用肥皂清理,,,,,Clean (soap),Clean (soap),Clean (soap),Clean (soap),用肥皂清理
Cod_W_ZombieScratch_CardInteractions[5].ActionName,,应用,,,,,Apply,Apply,Apply,Apply,应用
Cod_W_ZombieScratch_CardInteractions[6].ActionName,,涂抹蜂蜜,,,,,Apply Honey,Apply Honey,Apply Honey,Apply Honey,涂抹蜂蜜
Cod_W_ZombieScratch_CardName,,僵尸抓伤,N,,,,僵尸抓伤,vampire scratch,僵尸抓伤,,
Cod_W_ZombieScratch_CookingRecipes[0].ActionName,,敷料,,,,,Dressing,Dressing,Dressing,Dressing,敷料
Cod_W_ZombieScratch_CookingRecipes[0].CustomCookingText,,正在保护伤口,,,,,Protecting Wound,Protecting Wound,Protecting Wound,Protecting Wound,正在保护伤口
Cod_W_ZombieScratch_InventorySlotsText,,在此放置敷料 / 绷带,,,,,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,PLACE DRESSING HERE,在此放置敷料 / 绷带
Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionDescription,,伤口恢复了,N,,,,伤口恢复了,The wound has recovered.,伤口恢复了,,
Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionLog.LogText,,我的擦伤好了。,,,,,My abrasion healed.,My abrasion healed.,My abrasion healed.,My abrasion healed.,我的擦伤好了。
Cod_W_ZombieScratch_SpoilageTime.OnFull.ActionName,,擦伤,,,,,Abrasion,Abrasion,Abrasion,Abrasion,擦伤
Cod_Weather_Storm_CardDescription,,我应当远离海岸，并找个躲雨处。,,,,,狂风暴雨！,Wild Storm!,狂风暴雨！,狂风暴雨！,我应当远离海岸，并找个躲雨处。
Cod_Weather_Storm_CardName,,风暴,,,,,风暴,"fig. crisis (e.g. revolution, uprising, financial crisis etc)",风暴,风暴,风暴
Cod_XinRenDu_Actions[0].ActionName,,救世军信任度奖励,N,,,,救世军信任度奖励,Salvation Army Trust Reward,救世军信任度奖励,,
Cod_XRD2_Actions[0].ActionName,,救世军信任度奖励,N,,,,救世军信任度奖励,Salvation Army Trust Reward,救世军信任度奖励,,
Cod_XRD30_Actions[0].ActionName,,救世军信任度奖励,N,,,,救世军信任度奖励,Salvation Army Trust Reward,救世军信任度奖励,,
Cod_一包曲奇_CardDescription,,一包曲奇,N,,,,一包曲奇,A pack of cookies.,一包曲奇,,
Cod_一包曲奇_CardName,,一包曲奇,N,,,,一包曲奇,A pack of cookies.,一包曲奇,,
Cod_一包曲奇_DismantleActions[0].ActionName,,食用,,,,,Eat,Eat,Eat,Eat,食用
Cod_一大袋食物_CardDescription,,一大袋物品，打开看看是什么,N,,,,一大袋物品，打开看看是什么,A case of canned food.,一箱罐头食品,,
Cod_一大袋食物_CardName,,大袋子,N,,,,大袋子,A case of canned food.,一箱罐头食品,,
Cod_一大袋食物_DismantleActions[0].ActionName,,打开袋子,N,,,,打开袋子,Remove the can.,取出罐头,,
Cod_一小袋铸币_ActionDescription,,收纳为等量金币值。,N,,,,收纳为等量金币值。,Collected as an equivalent gold coin value.,收纳为等量金币值。,,
Cod_一小袋铸币_CardDescription,,一小袋铸币，移动时发出钢镚碰撞的声音。,N,,,,一小袋铸币，移动时发出钢镚碰撞的声音。,A small bag of minted coins that made the sound of dimes clinking as they moved.,一小袋铸币，移动时发出钢镚碰撞的声音。,,
Cod_一小袋铸币_CardName,,一小袋铸币,N,,,,一小袋铸币,A small bag of minted coins,一小袋铸币,,
Cod_一小袋铸币_DismantleActions[0].ActionName,,,N,,x,,,conversions,转换,,
Cod_一小袋铸币_DismantleActions[0].ActionName__T-3u3bgWLgcRf3fade2iYoC4qtYYE=,,取出铸币,N,,,,取出铸币,,,,
Cod_一小袋铸币_DismantleActions[0].ActionName__T-i3l32Uv0kq38HBq3u+o04GHjSt8=,,转换,N,,,,转换,,,,
Cod_一捆原木_CardDescription,,捆好的原木，便于携带,N,,,,捆好的原木，便于携带,A case of canned food.,一箱罐头食品,,
Cod_一捆原木_CardName,,一捆原木,N,,,,一捆原木,A case of canned food.,一箱罐头食品,,
Cod_一捆原木_DismantleActions[0].ActionName,,取出原木,N,,,,取出原木,Remove the can.,取出罐头,,
Cod_一捆原木蓝图_BlueprintFinishedLog.LogText,,我捆了木头,N,,,,我捆了木头,I tied up the wood.,我捆了木头,,
Cod_一捆原木蓝图_CardDescription,,我可以捆原木,N,,,,我可以捆原木,I can tie logs.,我可以捆原木,,
Cod_一捆原木蓝图_CardName,,捆一捆原木,N,,,,捆一捆原木,Bundle of logs,捆一捆原木,,
Cod_一捆原木蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一捆小树枝_CardDescription,,一捆树枝，便于携带,N,,,,一捆树枝，便于携带,"Bundle of branches, easy to carry",一捆树枝，便于携带,,
Cod_一捆小树枝_CardName,,一捆小树枝,N,,,,一捆小树枝,A bundle of twigs.,一捆小树枝,,
Cod_一捆小树枝_DismantleActions[0].ActionName,,取出树枝棍,N,,,,取出树枝棍,Remove the stick.,取出树枝棍,,
Cod_一捆小树枝蓝图_BlueprintFinishedLog.LogText,,我会捆木棍了,N,,,,我会捆木棍了,I can tie sticks.,我会捆木棍了,,
Cod_一捆小树枝蓝图_CardDescription,,一捆树枝,N,,,,一捆树枝,bundle of twigs,一捆树枝,,
Cod_一捆小树枝蓝图_CardName,,捆一捆树枝,N,,,,捆一捆树枝,Bundle of twigs.,捆一捆树枝,,
Cod_一捆小树枝蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一捆长木棍_CardDescription,,一捆长木棍，便于携带,N,,,,一捆长木棍，便于携带,"Bundle of long sticks, easy to carry",一捆长木棍，便于携带,,
Cod_一捆长木棍_CardName,,一捆长木棍,N,,,,一捆长木棍,A bundle of sticks.,一捆长木棍,,
Cod_一捆长木棍_DismantleActions[0].ActionName,,取出长木棍,N,,,,取出长木棍,Remove the baguette.,取出长木棍,,
Cod_一捆长木棍蓝图_BlueprintFinishedLog.LogText,,我会捆长木棍了,N,,,,我会捆长木棍了,I can tie long sticks.,我会捆长木棍了,,
Cod_一捆长木棍蓝图_CardDescription,,一捆长木棍,N,,,,一捆长木棍,A bundle of sticks.,一捆长木棍,,
Cod_一捆长木棍蓝图_CardName,,捆一捆长木棍,N,,,,捆一捆长木棍,Bundle of sticks.,捆一捆长木棍,,
Cod_一捆长木棍蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一杯水_CardDescription,,有着淡淡成色..,N,,,,有着淡淡成色..,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_一杯水_CardInteractions[0].ActionName,,倒入,,,,,饮用,drinking or drinkable (water),饮用,饮用,倒入
Cod_一杯水_CardName,,一杯水,N,,,,一杯水,harbor,港口,,
Cod_一杯水_DismantleActions[0].ActionName,,饮用,,,,,Drink,Drink,Drink,Drink,饮用
Cod_一杯红酒_CardDescription,,一杯红酒,N,,,,一杯红酒,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_一杯红酒_CardName,,一杯红酒,N,,,,一杯红酒,harbor,港口,,
Cod_一杯红酒_DismantleActions[0].ActionLog.LogText,,我喝了红酒,N,,,,我喝了红酒,I drank red wine.,我喝了红酒,,
Cod_一杯红酒_DismantleActions[0].ActionName,,饮用,N,,,,饮用,look for sth.,搜索,,
Cod_一瓶红酒_CardDescription,,什么？82年的？,N,,,,什么？82年的？,"Silent and quiet, bits of newspaper drifting through the air, the occasional cry of a seagull can be heard.",无声安静，零散的报纸在空中漂泊，偶尔能听到海鸥的叫声。,,
Cod_一瓶红酒_CardName,,一瓶红酒,N,,,,一瓶红酒,harbor,港口,,
Cod_一瓶红酒_DismantleActions[0].ActionLog.LogText,,我喝了红酒,N,,,,我喝了红酒,I drank red wine.,我喝了红酒,,
Cod_一瓶红酒_DismantleActions[0].ActionName,,饮用,N,,,,饮用,look for sth.,搜索,,
Cod_一箱玻璃罐_CardDescription,,一箱玻璃罐,N,,,,一箱玻璃罐,A case of canned food.,一箱罐头食品,,
Cod_一箱玻璃罐_CardName,,一箱玻璃罐,N,,,,一箱玻璃罐,A case of canned food.,一箱罐头食品,,
Cod_一箱玻璃罐_DismantleActions[0].ActionName,,取出玻璃罐,N,,,,取出玻璃罐,Remove the can.,取出罐头,,
Cod_一箱鱼罐头_CardDescription,,一箱罐头食品,N,,,,一箱罐头食品,A case of canned food.,一箱罐头食品,,
Cod_一箱鱼罐头_CardName,,一箱罐头食品,N,,,,一箱罐头食品,A case of canned food.,一箱罐头食品,,
Cod_一箱鱼罐头_DismantleActions[0].ActionName,,取出罐头,N,,,,取出罐头,Remove the can.,取出罐头,,
Cod_一篓小石头_CardDescription,,装好的石子，便于携带,N,,,,装好的石子，便于携带,Packed stones for easy portability,装好的石子，便于携带,,
Cod_一篓小石头_CardName,,一篓小石头,N,,,,一篓小石头,A basket of sand.,一篓沙子,,
Cod_一篓小石头_DismantleActions[0].ActionName,,取出石子,N,,,,取出石子,Remove the stone.,取出石子,,
Cod_一篓小石头蓝图_BlueprintFinishedLog.LogText,,一篓石子,N,,,,一篓石子,Basket of stones,一篓石子,,
Cod_一篓小石头蓝图_CardDescription,,我可以装石子,N,,,,我可以装石子,I can load rocks.,我可以装石子,,
Cod_一篓小石头蓝图_CardName,,装一篓小石子,N,,,,装一篓小石子,A basket of small stones.,装一篓小石子,,
Cod_一篓小石头蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓山羊_CardDescription,,山羊尸体，便于携带,N,,,,山羊尸体，便于携带,"Goat carcasses, easy to carry",山羊尸体，便于携带,,
Cod_一篓山羊_CardName,,山羊尸体,N,,,,山羊尸体,carcass of a goat,山羊尸体,,
Cod_一篓山羊_DismantleActions[0].ActionName,,取出山羊尸体,N,,,,取出山羊尸体,Remove the goat carcass.,取出山羊尸体,,
Cod_一篓山羊蓝图_BlueprintFinishedLog.LogText,,把山羊装到篓里,N,,,,把山羊装到篓里,Put the goats in the basket.,把山羊装到篓里,,
Cod_一篓山羊蓝图_CardDescription,,我可以装进去,N,,,,我可以装进去,I can fit.,我可以装进去,,
Cod_一篓山羊蓝图_CardName,,装入山羊尸体,N,,,,装入山羊尸体,Loading goat carcasses,装入山羊尸体,,
Cod_一篓山羊蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓巨蜥_CardDescription,,巨蜥尸体,N,,,,巨蜥尸体,monitor lizards (family Varanidae),巨蜥尸体,,
Cod_一篓巨蜥_CardName,,巨蜥尸体,N,,,,巨蜥尸体,monitor lizards (family Varanidae),巨蜥尸体,,
Cod_一篓巨蜥_DismantleActions[0].ActionName,,取出巨蜥,N,,,,取出巨蜥,Take out the monitor lizards.,取出巨蜥,,
Cod_一篓巨蜥蓝图_BlueprintFinishedLog.LogText,,把巨蜥装到篓里,N,,,,把巨蜥装到篓里,Put the lizards in the basket.,把巨蜥装到篓里,,
Cod_一篓巨蜥蓝图_CardDescription,,我可以装进去,N,,,,我可以装进去,I can fit.,我可以装进去,,
Cod_一篓巨蜥蓝图_CardName,,装入巨蜥尸体,N,,,,装入巨蜥尸体,Load the lizard carcasses.,装入巨蜥尸体,,
Cod_一篓巨蜥蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓沙子_CardDescription,,装好的沙子，便于携带,N,,,,装好的沙子，便于携带,Loaded sand for easy portability,装好的沙子，便于携带,,
Cod_一篓沙子_CardName,,一篓沙子,N,,,,一篓沙子,A basket of sand.,一篓沙子,,
Cod_一篓沙子_DismantleActions[0].ActionName,,取出沙子,N,,,,取出沙子,Remove the can.,取出罐头,,
Cod_一篓沙子蓝图_BlueprintFinishedLog.LogText,,一篓沙子,N,,,,一篓沙子,A basket of sand.,一篓沙子,,
Cod_一篓沙子蓝图_CardDescription,,我可以装沙子,N,,,,我可以装沙子,I can fill it with sand.,我可以装沙子,,
Cod_一篓沙子蓝图_CardName,,装一篓沙子,N,,,,装一篓沙子,Fill a basket with sand.,装一篓沙子,,
Cod_一篓沙子蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓泥土_CardDescription,,装好的泥土，便于携带,N,,,,装好的泥土，便于携带,Packed dirt for easy portability,装好的泥土，便于携带,,
Cod_一篓泥土_CardName,,一篓泥土,N,,,,一篓泥土,A basket of dirt.,一篓泥土,,
Cod_一篓泥土_DismantleActions[0].ActionName,,取出泥土,N,,,,取出泥土,Remove the dirt.,取出泥土,,
Cod_一篓泥土蓝图_BlueprintFinishedLog.LogText,,一篓泥土,N,,,,一篓泥土,A basket of dirt.,一篓泥土,,
Cod_一篓泥土蓝图_CardDescription,,我可以装泥土,N,,,,我可以装泥土,I can fill it with dirt.,我可以装泥土,,
Cod_一篓泥土蓝图_CardName,,装一篓泥土,N,,,,装一篓泥土,Fill a basket with dirt.,装一篓泥土,,
Cod_一篓泥土蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓海怪_CardDescription,,海怪尸体，便于携带,N,,,,海怪尸体，便于携带,A sea monster carcass. Easy to carry.,海怪尸体，便于携带,,
Cod_一篓海怪_CardName,,海怪尸体,N,,,,海怪尸体,carcass of a sea monster,海怪尸体,,
Cod_一篓海怪_DismantleActions[0].ActionName,,取出海怪,N,,,,取出海怪,fetch out the kraken,取出海怪,,
Cod_一篓海怪蓝图_BlueprintFinishedLog.LogText,,把海怪装到篓里,N,,,,把海怪装到篓里,Put the kraken in the basket.,把海怪装到篓里,,
Cod_一篓海怪蓝图_CardDescription,,我可以装进去,N,,,,我可以装进去,I can fit.,我可以装进去,,
Cod_一篓海怪蓝图_CardName,,装入海怪尸体,N,,,,装入海怪尸体,Load the body of a sea monster.,装入海怪尸体,,
Cod_一篓海怪蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓蛇草_CardDescription,,装好的蛇草，便于携带,N,,,,装好的蛇草，便于携带,Packed snakeweed for portability,装好的蛇草，便于携带,,
Cod_一篓蛇草_CardName,,一篓蛇草,N,,,,一篓蛇草,A basket of snake grass.,一篓蛇草,,
Cod_一篓蛇草_DismantleActions[0].ActionName,,取出蛇草,N,,,,取出蛇草,Take out the snakeweed.,取出蛇草,,
Cod_一篓蛇草蓝图_BlueprintFinishedLog.LogText,,一篓蛇草,N,,,,一篓蛇草,A basket of snake grass.,一篓蛇草,,
Cod_一篓蛇草蓝图_CardDescription,,我可以装蛇草,N,,,,我可以装蛇草,I could fill it with snakeweed.,我可以装蛇草,,
Cod_一篓蛇草蓝图_CardName,,装一篓蛇草,N,,,,装一篓蛇草,Pack a basket of snakeweed.,装一篓蛇草,,
Cod_一篓蛇草蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓野猪_CardDescription,,野猪尸体,N,,,,野猪尸体,boar carcass,野猪尸体,,
Cod_一篓野猪_CardName,,野猪尸体,N,,,,野猪尸体,boar carcass,野猪尸体,,
Cod_一篓野猪_DismantleActions[0].ActionName,,取出野猪,N,,,,取出野猪,Remove the boar.,取出野猪,,
Cod_一篓野猪蓝图_BlueprintFinishedLog.LogText,,把野猪装到篓里,N,,,,把野猪装到篓里,Put the boar in the basket.,把野猪装到篓里,,
Cod_一篓野猪蓝图_CardDescription,,我可以装进去,N,,,,我可以装进去,I can fit.,我可以装进去,,
Cod_一篓野猪蓝图_CardName,,装入野猪尸体,N,,,,装入野猪尸体,Loaded with wild boar carcasses,装入野猪尸体,,
Cod_一篓野猪蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一篓青椰子_CardDescription,,装好的椰子，便于携带,N,,,,装好的椰子，便于携带,Packed coconuts for easy portability,装好的椰子，便于携带,,
Cod_一篓青椰子_CardName,,一篓青椰子,N,,,,一篓青椰子,A basket of green coconuts,一篓青椰子,,
Cod_一篓青椰子_DismantleActions[0].ActionName,,取出椰子,N,,,,取出椰子,Remove the coconut.,取出椰子,,
Cod_一篓青椰子蓝图_BlueprintFinishedLog.LogText,,装一篓青椰子,N,,,,装一篓青椰子,A basket of green coconuts.,装一篓青椰子,,
Cod_一篓青椰子蓝图_CardDescription,,我可以装椰子,N,,,,我可以装椰子,I can load coconuts.,我可以装椰子,,
Cod_一篓青椰子蓝图_CardName,,装一篓青椰子,N,,,,装一篓青椰子,A basket of green coconuts.,装一篓青椰子,,
Cod_一篓青椰子蓝图_UnlockConditionsDesc,,需要材料,N,,,,需要材料,Materials required,需要材料,,
Cod_一罐脂肪块_CardDescription,,一罐油脂块,N,,,,一罐油脂块,A case of canned food.,一箱罐头食品,,
Cod_一罐脂肪块_CardName,,脂肪块罐头,N,,,,脂肪块罐头,A case of canned food.,一箱罐头食品,,
Cod_一罐脂肪块_DismantleActions[0].ActionName,,取出脂肪,N,,,,取出脂肪,Remove the can.,取出罐头,,
Cod_一袋大米_CardDescription,,一袋装好的大米,N,,,,一袋装好的大米,A case of canned food.,一箱罐头食品,,
Cod_一袋大米_CardName,,一袋大米,N,,,,一袋大米,A case of canned food.,一箱罐头食品,,
Cod_一袋大米_DismantleActions[0].ActionName,,取出大米,N,,,,取出大米,Remove the can.,取出罐头,,
Cod_代金券5_BlueprintFinishedLog.LogText,,I mad,N,,,,I mad,I mad,I mad,,
